DATE,CODE,TYPE,SYMBOL,FUND_NAME,QUANTITY,PRICE,AMOUNT,ADJUST_AMOUNT,PERC_AFFECT
25/06/30,="7368",S,="US904",SWE CI Sel CDN Equity Fd 75/75,4222.506,32.6477,136936.17,137855.12,0
25/06/30,="7381",S,="US5601",SW Elite Port. Series Bal Gro Fd 75/75,2844.937,15.9602,37635.51,45405.77,0
25/06/30,="7397",S,="US1318",SWE CI Pre Sel Int Eq Mgd Fd 75/75,513.931,10.6846,5419.79,5491.14,-1e-06
25/06/30,="8022",S,="US5307",SW 2001 CI Pre Cdn Invest Fd 75/75,19.713,23.5918,453.78,465.07,-1e-05
25/06/30,="8066",S,="US5323",SW 2001 CI Core Glbl Eqty Fund 100/100,13.16,35.0804,418.76,461.65,0
25/06/30,="8134",S,="US7967",SW Port. Series Balanced Fund 75/75,109.833,34.7507,3215.66,3816.76,0
25/06/30,="8310",S,="US5320",SW CI Sel Gl Inc & Gr Fund 75/100,16.129,26.941,378.95,434.53,1e-06
25/06/30,="8334",S,="US7967",SW Port. Series Balanced Fund 75/100,74.457,34.7507,1934.72,2587.45,-1e-06
25/06/30,="8383",S,="US893",SW 2001 CI Cdn Prem Bond Fund 75/100,68.696,9.6265,653.94,661.31,-1.5e-05
25/06/30,="8539",S,="US5600",SW Port. Series Growth Fund 100/100,270.821,25.3749,5817.34,6872.05,0
25/06/30,="8574",S,="US5103",SW 2001 CI Prem Cdn Bal Fund 100/100,24.364,12.239,257.12,298.19,5e-06
25/06/30,="90002",B,="US11518",CI International Equity Corp Class P,42.045,22.2461,935.33,935.33,0
25/06/30,="9256",S,="US5325",Clarica MVP Growth Fund,358.698,55.5992,19098.04,19943.34,-1e-06
25/06/30,="9408",S,="US1318",SWE CI PSS e100 Portfolio 100/100,27.631,10.6846,287.92,295.22,0
25/06/30,="9424",S,="US1317",SWE CI PSS i50e50 Portfolio 75/100,40.674,17.5954,584.81,715.68,0
25/06/30,="9435",S,="US5603",SWE Pre II Port Ser Max Gr Fd 75/100,457.496,20.7363,9469.6,9486.77,-4e-06
25/06/30,="9447",S,="US1318",SWE CI PSS i20e80 Portfolio 75/75,22.773,10.6846,216.76,243.32,-1e-06
25/06/30,="9475",S,="US5339",SWE CI PSS i40e60 Portfolio PMA Cl B,373.39,7.2173,2594.72,2694.87,0
25/06/30,="9723",S,="US893",SWE CI U.S. Stk Sel Core Bdl 75/100,3113.132,9.6265,29968.57,29968.57,0
25/06/30,="009T8",S,="US5339",CI Select Income (Mgd) CC IT8 100i,4.299,7.2173,65.81,0,0
25/06/30,="052T8",S,="US5100",CI High Income Corp Class IT8,0.768,12.0018,9.22,0,0
25/06/30,="071T8",S,="US5102",CI Corporate Bond Corp Class IT8,4.421,9.7945,43.3,0,0
25/06/30,="12005",S,="US893",SWESS Sun Life MFS Int Opp Bdle Invt,5.03,9.6265,48.42,0,5e-06
25/06/30,="12104",S,="US964",SWESS CI Prem Global Value Fd Invest,0.869,37.992,14.7,0,3e-06
25/06/30,="12138",S,="US5603",SWESS Port Ser Max Growth Fd Invest,1.319,20.7363,20.33,0,-1e-06
25/06/30,="12145",S,="US893",SWESS CI Global Value Bdle Invest,1.285,9.6265,12.37,0,-8.5e-05
25/06/30,="12145",S,="US964",SWESS CI Global Value Bdle Invest,0.838,37.992,31.82,0,-0.000144
25/06/30,="12146",S,="US1318",SWESS CI Sel Int Eq Mngd Seg Bdl Invt,3.016,10.6846,32.22,0,1e-05
25/06/30,="12146",S,="US893",SWESS CI Sel Int Eq Mngd Seg Bdl Invt,1.367,9.6265,13.16,0,3e-06
25/06/30,="12149",S,="US893",SWESS CI Int'l Value Bdle Invest,1.483,9.6265,14.28,0,-6e-06
25/06/30,="12149",S,="US972",SWESS CI Int'l Value Bdle Invest,1.119,29.7745,33.33,0,2.5e-05
25/06/30,="12162",S,="US1318",SWESS CI Pre Sel Int Eq Mg Seg Bdl Invt,0.517,10.6846,5.52,0,-7.5e-05
25/06/30,="12162",S,="US893",SWESS CI Pre Sel Int Eq Mg Seg Bdl Invt,0.235,9.6265,2.26,0,2.6e-05
25/06/30,="13658",S,="US16458",Canadian Equity Growth CC WT8,945.15,57.9407,54762.68,0,-0.026164
25/06/30,="16473",S,="US15473",US Eq Value Currency Hedged Pool I,1.016,38.5827,39.19,0,-2e-06
25/06/30,="18014",B,="US11512",CI Canadian Dividend Corp Class O,0.811,30.8374,25,0,0
25/06/30,="19676",B,="US15476",International Equity Alpha Pool A,0.539,24.3748,13.13,0,-2e-06
25/06/30,="2643",S,="US11109",CI Canadian Small/Mid Cap Eqty CC,0.996,32.4216,32.3,0,0
25/06/30,="642T8",S,="US11512",CI Canadian Dividend Corp Class AT8 ISC,1.297,30.8374,40,0,0
25/06/30,="8036",S,="US5323",SW 2001 CI Core Glbl Eq Fund 75/100,1.321,35.0804,39,0,-6e-06
25/06/30,="8040",S,="US5320",SW 2001 CI Sel Gl Inc&Gr Fund 75/100,1.306,26.941,34.31,0,7.2e-05
25/06/30,="8049",S,="US904",SW 2001 CI Pr Select Canadian Fd 75/100,0.943,32.6477,30.06,0,-0.000159
25/06/30,="80583",S,="US15476",International Equity Alpha Pool F,0.125,24.3748,3.04,0,-2e-06
25/06/30,="8077",S,="US506",SW 2001 CI Pr U.S. Stk Sel 100/100,0.286,53.8062,11.47,0,-1.7e-05
25/06/30,="8102",S,="US5311",SW CI Select Global Fund 75/75,1.636,29.6004,37.78,0,-4e-06
25/06/30,="8108",S,="US5320",SW CI Prem Glbl Inc&Gr Fund 75/75,1.356,26.941,31.84,0,-2e-06
25/06/30,="8115",B,="US7968",SW CI Premier IV US Stock Sel Fund 75/75,0.278,76.2697,30,0,-2e-06
25/06/30,="8173",S,="US5103",SW 2001 CI Cdn Balanced Fund 75/75,3.869,12.239,43.6,0,9e-06
25/06/30,="8193",S,="US5603",SW 2001 PS Max Growth 75/75,0.148,20.7363,3.01,0,3.8e-05
25/06/30,="8359",S,="US5603",SW Port. Series Max. Growth Fd 75/100,0.889,20.7363,4.15,0,-1e-06
25/06/30,="8559",S,="US5603",SW Port. Series Max. Growth Fd 100/100,0.774,20.7363,187.5,0,0
25/06/30,="8567",S,="US5307",SW 2001 CI Pr II Cdn Inv Fd 100/100,0.606,23.5918,11.47,0,2.9e-05
25/06/30,="8596",S,="US893",SW 2001 CI Cdn Bond Fund 100/100,1.304,9.6265,9.29,0,-2e-06
25/06/30,="8726",S,="US893",SW CI Canadian Bond Fund 100/100,2.81,9.6265,4.75,0,-5e-06
25/06/30,="8792",S,="US506",SW CI U.S. Stk Selection Fund 75/75,0.636,53.8062,31.45,0,1.5e-05
25/06/30,="8812",S,="US872",SW CI Money Market Fund 75/75,0.652,10,4.25,0,1.7e-05
25/06/30,="9153",S,="US974",Clarica SF Pre II CI Emerging Markets Fd,0.853,36.3539,17.47,0,-3e-06
25/06/30,="9200",S,="US974",Clarica SF Pre CI Emerging Market Fd DSC,0.522,36.3539,3.68,0,-6e-06
25/06/30,="9207",S,="US5312",Clarica SF Premier CI Intl Val Fund DSC,1.443,24.5123,35.38,0,-2e-06
25/06/30,="9259",S,="US5325",Clarica MVP U.S. Small/Mid Cap Equity Fd,0.829,55.5992,2.47,0,0
25/06/30,="9260",S,="US872",Clarica MVP Money Market Fund,4.057,10,1.07,0,0
